text_title;sentence_number;include;preceding_word;preceding_word_pos;preceding_word_morph;preceding_word_gls;borrowing;verb;verb_morph;verb_gls;sentence;sentence_gls;sentence_trsl;semantic_field;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;49;yes;baːtinaːma;nf;baːti-naːm-a;word;;ke;ke;do.cv;ke-ton ʥa-i asu baːti-naːm-a ke nori soʨ ke-mek ʨi karik bak-e ɬi fant tʰini tine ama pena fant fus ga-i;do-prf.3pl say-cv prox.obl.pl word-pl-obl do.cv now thinking do-prs.1pl that which side-erg/ins by path be.prs.3f.sg there we.obl from path lost go-cv;It was in this thought that they forgot the way to continue their journey.;18;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;123;yes;baːti;nf;baːti;word;;kerok;ker-ok;do-pst.1pl;tasa manzi baːg-i law muxtalif qism-an-i baːti ker-ok tasa manzi zaŋgal-an-a baːraː laːm-an-a baːraː itifaːq-an-a baːraːː;dist.obl.sg with/at spend.the.night-cv very different kind-gen-f word do-pst.1pl dist.obl.sg with/at forest-gen-m about village-gen-m about faith/unity-gen-m about;After spending the night with him, we talked about various things about the forest, the village and unity.;18;;;;;;;;;;;;
20220409-RafeezUllahDarsolQuran;32;yes;baːti;nf;baːti;word;;kewaːn;ke-waːn;do-pass;ama pakaːr tʰana ʨi har maːnuʂ-ãː ki tasan-i zubaːn-e baːti ke-waːn ga ba se zar parz-imaːn;we.obl necessity be.prs.3m.sg that every man-dat to dist.gen.sg-f language-erg/ins word do-pass go.pst.3sg irr dist.sg quickly understand-prs.3sg;We should teach in our mother tongue so that he can understand easily;18;;;;;;;;;;;;
20220506-HamasAfghanAtArandu;8;yes;baːti;nf;baːti;word;;kera;ker-a;do-imp.sg;faːr-i ɕil-i haːlaːt bui te ɕil-i bui te rataj amãː ki ja du ɬe mineʈ baːti ker-a;such-f situation be.pst.3f.sg here such-f be.pst.3f.sg here on we.dat to indf two three minute word do-imp.sg;What are your conditions there? How do you see the situation here? shed light on it.;18;;;;;;;;;;;;
20220706-AbdulMananTellingFolkTale[2];47;yes;baːti;nf;baːti;word;;kemes;ke-mes;do-prs.2sg;giri boʈai-an-i zent-i ʥa-us ʨi katal-i katal-i baːti ke-mes;then Botai-gen-cv snake-erg/ins say-pst.3sg that big(?)-f big(?)-f word do-prs.2sg;After hearing these words, Botai's heart snake started saying that you are talking big;18;;;;;;;;;;;;
20220718-RahmatUllahServices;28;yes;baːti;nf;baːti;word;;kerum;ker-um;do-pst.1sg;tasa manzi baːti ker-um;dist.obl.sg with/at word do-pst.1sg;I spoke with them;18;;;;;;;;;;;;
20220718-RahmatUllahServices;29;yes;baːti;nf;baːti;word;;kerum;ker-um;do-pst.1sg;asisʈanʈ kamiɕnar e si saːhib-a manzi baːti ker-um tine d-i;assistant commissioner Sir-obl with/at word do-pst.1sg there go-cv;I had a talk with Mr. AC [Assitant Commissioner];18;;;;;;;;;;;;
20220718-RahmatUllahServices;35;yes;baːti;nf;baːti;word;;kerum;ker-um;do-pst.1sg;tasa manzi muj baːti ker-um;dist.obl.sg with/at I.erg word do-pst.1sg;I consulted with them;18;;;;;;;;;;;;
20220718-RahmatUllahServices;58;yes;baːti;nf;baːti;word;;kerum;ker-um;do-pst.1sg;giri muj soʨ ker-um giri asu kasaːn-a manzi baːti ker-um;then I.erg thinking do-pst.1sg then prox.obl.pl people-obl with/at word do-pst.1sg;Then I thought someone spoke to me;18;;;;;;;;;;;;
20220718-RahmatUllahServices;99;yes;baːti;nf;baːti;word;;keidaːum;ke-idaːum;do-dist.pst.1sg;asa kasaːn-a manzi baːti ke-idaːum;prox.obl.sg people-obl with/at word do-dist.pst.1sg;I had a talk with these people;18;;;;;;;;;;;;
20220718-RahmatUllahServices;164;yes;baːti;nf;baːti;word;;kei;ke-i;do-cv;asa manzi baːti ke-i haranu-a ʂaʦi bas;prox.obl.sg with/at word do-cv Arandu-obl for okay;I will talk to him about Arundu.;18;;;;;;;;;;;;
20221009-InamullahCuttingfruit;13;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;ajaː te ʈʰaːn-a niʂ-i baːti ke-wa bajaː;come dist.obl.sg area-obl sit-cv word do-imp.pl brother;Please sit down here and talk;18;;;;;;;;;;;;
20221009-InamullahCuttingfruit;17;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;hãː baːti ke-wa;yes word do-imp.pl;now talk;18;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;9;yes;baːti;nf;baːti;word;;keriba;ker-iba;do-fut.3sg;tasan-a mutaːliq baːti ker-iba;dist.gen.sg-m concerning word do-fut.3sg;He will talk about it.;18;;;;;;;;;;;;
20221015-GholamMalakCuttingMeat;16;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;jafala zori zori baːti ke-wa xaː;some louder louder word do-imp.pl ok;None;18;;;;;;;;;;;;
20221015-GholamMalakCuttingMeat;34;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;jafala sa band ke baːti ke-wa;some prox.obl.sg closed do.cv word do-imp.pl;Stop your work and talk;18;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;50;yes;baːti;nf;baːti;word;;kera;ker-a;do-imp.sg;te baːraː baːti ker-a;dist.obl.sg about word do-imp.sg;Tell about this;18;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;97;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;woj ki azaːd azaːd baːti ke-wa;prox.sg quick(?) quick(?) word do-imp.pl;Tell quickly;18;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;168;yes;baːti;nf;baːti;word;;keriu;ker-iu;do-pst.2sg;baːti ker-iu me du-mi taːnu manzi baːti ker-iu waːri karik karik kʰel ke-maːniu;word do-pst.2sg you.pl two-collect self's with/at word do-pst.2sg besides which which game do-prs.2pl;You two talk to each other;18;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;168;yes;baːti;nf;baːti;word;;keriu;ker-iu;do-pst.2sg;baːti ker-iu me du-mi taːnu manzi baːti ker-iu waːri karik karik kʰel ke-maːniu;word do-pst.2sg you.pl two-collect self's with/at word do-pst.2sg besides which which game do-prs.2pl;You two talk to each other;18;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;65;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;asun-i baːraː jafala ki baːti ke-wa;prox.gen.sg-f about some word do-imp.pl;Tell us a little about that;18;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;52;yes;baːti;nf;baːti;word;;keiu;ke-iu;do-opt;jak zan baːti ke-iu;one person word do-opt;let a person speaks;18;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;61;yes;baːti;nf;baːti;word;;kera;ker-a;do-imp.sg;ʥa-a ai baːti ker-a i;say-imp.sg hey word do-imp.sg;say, speak;18;;;;;;;;;;;;
20230629-DayFirstOfEidulAdha;42;no;koɕiɕ;nf;koɕiɕ;attempt;Per;keron;ker-on;do-pst.3pl;law koɕiɕ ker-on xo;very attempt do-pst.3pl;tried well;;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;90;yes;baːti;nf;baːti;word;;kera;ker-a;do-imp.sg;waːri ki ʥa-a rai asun-a baːraː baːraːm taːnai baːti ker-a;besides what say-imp.sg prox.gen.sg-m about Bahram self word do-imp.sg;??;18;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;101;yes;baːti;nf;baːti;word;;kera;ker-a;do-imp.sg;e malaːlaː baːti ker-a malaːlaː malaːlaː baːti ker-a;oh Malala word do-imp.sg Malala Malala word do-imp.sg;O Malala, speak Malala Bibi;18;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;101;yes;baːti;nf;baːti;word;;kera;ker-a;do-imp.sg;e malaːlaː baːti ker-a malaːlaː malaːlaː baːti ker-a;oh Malala word do-imp.sg Malala Malala word do-imp.sg;O Malala, speak Malala Bibi;18;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;114;yes;baːti;nf;baːti;word;;kera;ker-a;do-imp.sg;baːti ker-a quraːn-a ker-u ba giri ki ɕai ʥa-asa;word do-imp.sg Quran-obl do-pst.2sg irr then what thing say-fut.2sg;??;18;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;125;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;baːti ke-wa niaː e;word do-imp.pl;??;18;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;128;yes;baːti;nf;baːti;word;;ke;ke;do.cv;ʥa-aːe baːti ke hans;say word do.cv;speak up, talk;18;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;147;yes;baːti;nf;baːti;word;;kei;ke-i;do-cv;ʥu giri eʥanʈ -a manzi tasuĩ baːti ke-i;then agent obl with/at dist.erg.pl word do-cv;Then they had a talk with the agent;18;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;229;yes;baːti;nf;baːti;word;;ke;ke;do.cv;gila ke-maːn bua ʥu tasa safaː-i waːla manzi baːti ke taːnu-ãː sim ga-us;thing do-ptcp.ipf be.pst.3m.sg dist.obl.sg clean-nmlz people with/at word do.cv self's-dat SIM carry-pst.3sg;he talked with the sweeper and then got a mobile SIM from him for himself;18;;;;;;;;;;;;
20230114-FazalMolaKaTanoor;77;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;asa zu-a manzi baːti ke-wa i woj ki ʥa-maːn ate baːraː;prox.obl.sg daughter-obl with/at word do-imp.pl prox.sg what say-prs.3sg here about;???;18;;;;;;;;;;;;
20230114-FazalMolaKaTanoor;94;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;zori zori baːti ke-wa niaː aːma-a muʂʈi kiãː na paʦa-maːniu;louder louder word do-imp.pl house-obl bread why not cook-prs.2pl;speak load, tell us why you don't bake bread at home;18;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;16;yes;baːti;nf;baːti;word;;kera;ker-a;do-imp.sg;ipek zor i baːti ker-a;gradually power erg/ins word do-imp.sg;talk a bit loud;18;;;;;;;;;;;;
20220122-SakhiJanStory;24;no;xaraːb;adj;xaraːb;bad;Ar;keitus;ke-itus;do-prf.3sg;asa giri haɽ-e xaraːb ke-itus baiaː voi ja daːmi aːu ʥ-imaːn;prox.obl.sg then flood-erg/ins bad do-prf.3sg prox.sg indf water come-prs.3sg;It has been flooded in later times and it has become such a big ditch that before the water was flowing like a small ditch.;;;;;;;;;;;;;
20220506-NasirAhmadAfghanAtArandu;43;no;bad;adj;bad;bad;Psh;istimaːl kemaːn;istimaːl ke-maːn;do.use-ptcp.ipf;se awal-a ki ʨi aːja-e awal xo rawija law bad istimaːl ke-maːn bot nori xo baj tanet;dist.sg first-obl if/when that come.pst.3sg first treating(?) very bad do.use-ptcp.ipf be.pst.3pl now but good be.prs.3pl;Initially they were not treating well, but now good;;;;;;;;;;;;;
20230228-DrSyedAkberTalkingAboutLife;169;yes;baːti;nf;baːti;word;;keika;ke-ika;do-fut.1pl;au asu har foram -a ama asu taːnu zabaːn -an baːraː baːti ke-ika en tareq -e aman-i ja kaːmiaːbi b-iba;and prox.obl.pl every forum obl we prox.obl.pl self's language pl about word do-fut.1pl prox.erg/ins way erg/ins our-f indf success be-fut.3sg;we will talk on every fourm for our language, for its development;18;;;;;;;;;;;;
20230514-ConversationBetweenHabibZamanAndAnUllah;57;no;xaraːb;adj;xaraːb;bad;Ar;kemaːn;ke-maːn;do-prs.3sg;ɬeɖŋgaːlik ʐun-u ba baːl-a war xaraːb ke-maːn;mulberry eat-pst.2sg irr look-imp.sg belly bad do-prs.3sg;if you eat mulberries, your stomach become upset;;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;34;no;xaraːb;adj;xaraːb;bad;Ar;kemaːn;ke-maːn;do-prs.3sg;waːʂ na-ɬ-tus ba baj tʰana rai waːʂ ɕilami gom -naːm -a xaraːb ke-maːn;rain neg-give-prf.3sg irr good be.prs.3m.sg rain similarly(?) wheat pl obl bad do-prs.3sg;It will be better if it does not rain, it damages the wheat crop;;;;;;;;;;;;;
20230629-DayFirstOfEidulAdha;90;no;xaraːb;adj;xaraːb;bad;Ar;keus;ke-us;do-pst.3sg;meŋgaːi -e xaraːb ke-us ama;inflation erg/ins bad do-pst.3sg;Inflation made it difficult;;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;115;no;baːl;n;baːl;ball;Eng;keron;ker-on;do-pst.3pl;waːri kirkaʈ bi tʰana kirkaʈ-a ki baːl ker-on ba ɬ-imet;besides cricket add be.prs.3m.sg cricket-obl ball do-pst.3pl irr hit-prs.3pl;Apart from this, they also play cricket;;;;;;;;;;;;;
20230327-MuhammadAliShahTalkingAboutLemonGarden;108;yes;baːti;nf;baːti;word;;keru;ker-u;do-pst.2sg;laka ustaːz ja baːti ker-u ʥadidiat -an-i daur tʰini;like teacher indf word do-pst.2sg modernization(?) gen-f time be.prs.3f.sg;Sir you have said that it is an era of modernity;18;;;;;;;;;;;;
20220122-ShakhiWaterMill;25;no;dal;n;dal;bean;;kemaːn;ke-maːn;do-prs.3sg;kol tez ke-mes kol gila jaː dal ke-maːn jaː niki peɕ-imaːn;when fast do-prs.2sg when thing or bean do-prs.3sg or grind-prs.3sg;Sometimes the flour has to be sharpened and sometimes it has to be sanded;;;;;;;;;;;;;
20211010-NoorWoodStory;33;no;ʂobaːna;adj;ʂobaːn-a;beautiful-m;;kemek;ke-mek;do-prs.1pl;nizaːra bi ʂobaːn-a ke-mek har ilaːqa-an-i;view add beautiful-m do-prs.1pl every area-gen-f;You also have a good view of each area;;;;;;;;;;;;;
20220406-AtiqWorkingAtGarden;14;no;ʂobaːna;adj;ʂobaːn-a;beautiful-m;;ke;ke;do.cv;ʂobaːn-a ke giri asan-a baːd palaːn-a gila ke-met safaː-i ɬ-imet gaːns maːns-a manz-an-a baka-met;beautiful-m do.cv then prox.gen.sg-m after onion-obl thing do-prs.3pl clean give-prs.3pl grass m-redupl-obl inside-gen-m throw.away-prs.3pl;They take good care of it and throw away the grass when it comes out.;;;;;;;;;;;;;
20220718-IsrarudinTailoring;85;no;ʈelari;n;ʈelari;being.a.tailor;Eng;kemem;ke-mem;do-prs.1sg;ãː taːnai bi ʈelari ke-mem;I self add being.a.tailor do-prs.1sg;Means tailoring;;;;;;;;;;;;;
20220718-IsrarudinTailoring;4;no;ʈrlari;n;ʈrlari;being.a.tailor;Eng;kerimaːn;ker-imaːn;do-prs.3sg;lawans-a woj ʈrlari ker-imaːn;Drosh-obl prox.sg being.a.tailor do-prs.3sg;He is a tailor in Drosh;;;;;;;;;;;;;
20220718-IsrarudinTailoring;19;no;ʈelari;n;ʈelari;being.a.tailor;Eng;kemem;ke-mem;do-prs.1sg;au sabaq bi ʥa-mem ʈelari ke-mem;and lesson add say-prs.1sg being.a.tailor do-prs.1sg;I study and also work as a tailor;;;;;;;;;;;;;
20220718-IsrarudinTailoring;28;no;ʈelari;n;ʈelari;being.a.tailor;Eng;kemek;ke-mek;do-prs.1pl;waːri bas te ʈelari ke-mek ime mardaːn waːlaː tinet su manzi ɬam ke-mek ama;okay dist.obl.sg being.a.tailor do-prs.1pl prox.pl Mardan people be.prs.3pl prox.pl.obl with/at work do-prs.1pl we;I work as a tailor here, these are from Mardan, I work with them;;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;157;;xox;adj;xox;being.liked;Psh;keri;ker-i;do-cv;laxkar-a woj-i ʥa-us ze muʈʰa xox ker-i muʈʰa ʦʰin-u ta abaːd-i ke-jika;army-obl this-erg/ins say-pst.3sg comp tree being.liked do-cv tree cut-imp.pl building do-fut.1pl;Now Lashkar had to cut down a tree in the forest.;;;;;;;;;;;;;
20230402-NadarShahBookKeeperAtArandu;6;yes;baːti;nf;baːti;word;;keiba;ke-iba;do-fut.3sg;woj taːnu aɖa-an-a taːnu xidmaːt -an-a baːraː amãː ki ja kata baːti ke-iba;prox.sg self's car.stand-gen-m self's service gen-m about we.dat to indf a.few word do-fut.3sg;he will say about his services at the stand;18;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;11;yes;baːti;nf;baːti;word;;kewa;ke-wa;do-imp.pl;xaː ʥa-a baːti ke-wa ki xidmaːt ke-mes ki ɬam;so say-imp.sg word do-imp.pl what service do-prs.2sg what work;so tell us what services and work you do;18;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;4;yes;baːti;nf;baːti;word;;keriba;ker-iba;do-fut.3sg;asa ʥamaːid -an-a baːraː woj baːti ker-iba;prox.obl.sg mosque gen-m about prox.sg word do-fut.3sg;he will talk about the mosque;18;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;11;yes;bati;nf;bati;word;;kemem;ke-mem;do-prs.1sg;inɕaːallah ãː bati ke-mem xo ʨalfal na ɬ-ema;inshallah I word do-prs.1sg lying(?) not give-fut.1sg;Inshaallah i will not lie;18;;;;;;;;;;;;
20230507-ConversationBetweenQilaatKhanAndWarisha;84;yes;baːti;nf;baːti;word;;kemaːntiu;ke-maːntiu;do-debit.2pl;me jafala zori zori baːti ke-maːntiu baiaː;you.pl some louder louder word do-debit.2pl;you, talk in load voice;18;;;;;;;;;;;;
20230507-ConversationBetweenTwoFemaleStudent;49;yes;baːti;nf;baːti;word;;keiu;ke-iu;do-imp.pl;zoːr -I zoːr -I baːti ke-iu;power erg/ins power erg/ins word do-imp.pl;talk loudly;18;;;;;;;;;;;;
20230624-AgricultureActivity;64;no;maːʂ;n;maːʂ;black.gram;;kemet;ke-met;do-prs.3pl;parz-os-aː maːʂ ke-met;understand-pst.2sg-q black.gram do-prs.3pl;understand, there is mash(pulses);;;;;;;;;;;;;
20220122-ShakhiWaterMill;48;no;kitaːb;n;kitaːb;book;Ar;kemet;ke-met;do-prs.3pl;au aːn-i na baik-an-a pusar ɕil-a hisaːb kitaːb ke-met naː laka;and bring-cv not gen-m because.of such-m counting book do-prs.3pl like;Nowadays, there is less water, so the work is less;;;;;;;;;;;;;
20221015-GholamRazaqTellingFolkTale;70;no;kitaːb;n;kitaːb;book;Ar;keititãː;ke-itit-ãː;do-subj.3pl-dat;zaŋgal-a tine taːnu-ãː kamra ʐupa-itit-ãː tanu-ãː hisaːb kitaːb ke-itit-ãː;forest-obl there self's-dat room make-subj.3pl-dat self's-dat counting book do-subj.3pl-dat;They could build a palace for themselves in the forest;;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;145;;ɖempuli;n;ɖempuli;bouquet;;ke;ke;do.cv;ɕe ʥa-us-ãː baj ʥa-us di ja du baːga ta te puʂa bot ɬe-jama baːga-e sat-mi bliaːwaːni-ãː sat ɖempuli ke tʰo-i wa-idaːus;that say-pst.3sg-dat good say-pst.3sg go.cv indf two day(24hours) dist.obl.sg flower be.pst.3pl three-ord day(24hours) seven-collect brother(s)-dat seven bouquet do.cv put-cv make-dist.pst.3sg;After a few days, the girl said it was okay and broke the flowers of the seven brothers and made separate bouquets.;;;;;;;;;;;;;
20230624-AgricultureActivity;222;no;rai;n;rai;bro;;kemet;ke-met;do-prs.3pl;ime haːʥi-aːn ba-met rai ke-met ɬam;prox.pl Haji-pl can-prs.3pl bro do-prs.3pl work;the Haji people can do, brothers can do the work;;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;157;;abaːdi;n;abaːd-i;building;Per;kejika;ke-jika;do-fut.1pl;laxkar-a woj-i ʥa-us ze muʈʰa xox ker-i muʈʰa ʦʰin-u ta abaːd-i ke-jika;army-obl this-erg/ins say-pst.3sg comp tree being.liked do-cv tree cut-imp.pl building do-fut.1pl;Now Lashkar had to cut down a tree in the forest.;;;;;;;;;;;;;
20230507-ConversationBetweenTwoStudentEmanAndAfradKhan;12;yes;baːti;nf;baːti;word;;kejiu;ke-jiu;do-imp.pl;paːnʨ das minaʈ taːnu manzi baːti ke-jiu;five ten minute self's with/at word do-imp.pl;talk five to ten minutes among yourselves;18;;;;;;;;;;;;
20230521-GirlsDiscussionAboutGeneralChatting;68;no;ɖempanaːma;n;ɖempa-naːm-a;bundle(?)-pl-obl;;kei;ke-i;do-cv;ban daːr aːn-i ɖempa-naːm-a ke-i;wilderness wood bring-cv bundle(?)-pl-obl do-cv;we make bundles of firewood and bring;;;;;;;;;;;;;
20230507-ConversationBetweenTwoStudentEmanAndAfradKhan;168;yes;baːti;nf;baːti;word;;kemet;ke-met;do-prs.3pl;sahi ʂubaːn-i ʂubaːn-i baːti ke-met;true beautiful-f beautiful-f word do-prs.3pl;talk golden words;18;;;;;;;;;;;;
20211010-AfsarBusinessStory;85;no;kaːrubaːr;n;kaːrubaːr;business;Per;kemet;ke-met;do-prs.3pl;kara zangal-an-a kaːrubaːr ke-met;some forest-gen-m business do-prs.3pl;Some people deals in wood business.;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;125;no;kaːrubaːr;n;kaːrubaːr;business;Per;keika;ke-ik-a;do-vn-obl;ite ʈʰaːn-a kaːrubaːr ke-ik-a ʂaʦi;here area-obl business do-vn-obl for;to do business at this place;;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;96;no;kaːrubaːr;n;kaːrubaːr;business;Per;keres;ker-es;do-pst.2sg;gaːɽai -a pena pudama ki kaːrubaːr ker-es tasan-a baːraː;car obl from before what business do-pst.2sg dist.gen.sg-m about;???;;;;;;;;;;;;;
20220809-HabibUllahNaimJanAboutShoping;114;no;masruf;adj;masruf;busy;Ar;ketu;ke-tu;do-prf.2sg;xo tuĩ ama ate ja fuʈi masruf ke-tu ʥo ime law pireɕaːn tʰanet;but you.sg.erg we here indf busy do-prf.2sg prox.pl very worried be.prs.3pl;We are busy with you so it stands disturbed;;;;;;;;;;;;;
20211003-SadatIntrwHealth;117;yes;tawaquaːt;nm;tawaquaːt;expectation;Ar;kemes;ke-mes;do-prs.2sg;laka ki qism-an-a tawaquaːt ke-mes;like what kind-gen-m expectation do-prs.2sg;What are your expectations?;19;;;;;;;;;;;;
20230514-ConversationBetweenHabibZamanAndAnUllah;19;yes;baːti;nf;baːti;word;;kewames;kewa-mes;do.caus(?)-prs.2sg;ga-i ʥa ki bi ga-i ʥa ɕilami niʂa-i baːti kewa-mes waːri ki naj;take-cv say to add take-cv say similarly(?) sit.caus-cv word do.caus(?)-prs.2sg besides any(thing) no;bring anything, just listening the words for free;18;;;;;;;;;;;;
20230521-GirlsDiscussionAboutGeneralChatting;121;no;xuɕxati;n;xuɕxati;calligraphy;Per;kemek;ke-mek;do-prs.1pl;sabaq ʥa-i ʥa-i lik-imek xuɕxati ke-mek;lesson say-cv say-cv write-prs.1pl calligraphy do-prs.1pl;read the lesson and right for good hand writing;;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;144;;ihtijaːt;n;ihtijaːt;care;Ar;kesa;ke-sa;do-fut.2pl;law gurunz-ot bi muj aːu ma tala-as ʥa-ua tuĩ aːu tala-u baːl-a-a asa puʂa-a pena ihtijaːt ke-sa ʥa-us-e baːl-a giri maraz walaːɽ b-imaːn au asa ʦʰin-esa naj;very scold-pst.3pl add I.erg water don't put say-pst.3m.sg you.sg.erg water put-imp.pl look-imp.sg prox.obl.sg flower-obl from care do-fut.2pl say-pst.3sg look-imp.sg then patient be-prs.3sg and prox.obl.sg cut-fut.2sg no;The brothers scolded the sister a lot and at the same time advised her that she should never break these flowers and told them that she would get sick.;;;;;;;;;;;;;
20211003-RahimFarming;49;no;sambaːl;<Not Sure>;sambaːl;care(?);Psh;kei;ke-i;do-cv;au tusu sambaːl ke-i tʰo-ika;and dist.obl.pl care(?) do-cv put-fut.1pl;stored it with care;;;;;;;;;;;;;
20220424-RahmatGhaniBabaKiSabziyat;42;no;gaːzari;n;gaːzari;carrot;;kemek;ke-mek;do-prs.1pl;mueʈi ke-mek ʈʰempar bi ke-mek har ki sabzi bi ke-mek gaːzari ke-mek;radish do-prs.1pl turnip add do-prs.1pl every what vegetable add do-prs.1pl carrot do-prs.1pl;We grow radishes, turnips, and carrots;;;;;;;;;;;;;
20220424-RahmatGhaniBabaKiSabziyat;66;no;gaːzari;n;gaːzari;carrot;;kemet;ke-met;do-prs.3pl;nori te ki ɕai tʰana gaːzari ke-met muleʈi ke-met ʈʰempar ke-met laːɽu ke-met;now here what thing be.prs.3m.sg carrot do-prs.3pl radish do-prs.3pl turnip do-prs.3pl pumpkin do-prs.3pl;Now in this period they do carrot, radish, turnip and pumpkin etc.;;;;;;;;;;;;;
20220408-InamPlayingGuldanda;25;no;keʨ;n;keʨ;catch;Eng;keron;ker-on;do-pst.3pl;giri ɕiki wʈ bua ba giri ɖaːir-a ki taːŋga-win ba se aːuʈ b-imaːn waːri keʨ ker-on ba aːuʈ b-imaːn;then so standing be.pst.3m.sg irr then circle-obl to throw-pst.3pl irr dist.sg out be-prs.3sg besides catch do-pst.3pl irr out be-prs.3sg;In this way, they get out and also get out on the catch;;;;;;;;;;;;;
20230514-ConversationBetweenHabibZamanAndAnUllah;52;yes;baːti;nf;baːti;word;;kewana;ke-wana;do-nonfin.debit;dama dama -e baːti ke-wana tʰana;rest rest erg/ins word do-nonfin.debit be.prs.3m.sg;need to speak slowly slowly;18;;;;;;;;;;;;
20230514-ConversationBetweenZahairShahAndHabibUmer;102;yes;baːti;nf;baːti;word;;kejik;ke-jik;do-vn;jafala aːwaːz -a tez baːti ke-jik -an-i koɕiɕ;some sound obl loud word do-vn gen-f attempt;????;18;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;3;yes;baːti;nf;baːti;word;;kemaːntiu;ke-maːntiu;do-debit.2pl;tez awaːz -e baːti ke-maːntiu;loud sound erg/ins word do-debit.2pl;talk loudly;18;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;44;no;tabdil;n;tabdil;change;Ar;kemet;ke-met;do-prs.3pl;tabdil ke-met ja masrufuaːt-a manzi ja kʰel-a mazi;change do-prs.3pl indf engagement-obl with/at indf game-obl with/at;He spends his free time playing sports;;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;20;yes;baːti;nf;baːti;word;;kemaːntiu;ke-maːntiu;do-debit.2pl;baːti ke-maːntiu baːti baːti taːnu manzi gap laga-maːntiu;word do-debit.2pl word word self's with/at chat(?) engage-debit.2pl;talk, chat among yourself;18;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;21;yes;baːti;nf;baːti;word;;kejiu;ke-jiu;do-opt;taːnu manzi baːti ke-jiu taːnu manzi taːnu manzi;self's with/at word do-opt self's with/at self's with/at;talk among yourself;18;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;65;no;sipaːra;n;sipaːra;chapter;?;keitu;ke-itu;do-prf.2sg;kata sipaːra ke-itu;how.many chapter do-prf.2sg;how many chapters you have memorized;;;;;;;;;;;;;
20211107-GulFishingTripStory;81;no;xairaːt;n;xairaːt;charity;Ar;kemesaː;ke-mes-aː;do-prs.2sg-q;muj ʥa-um ɕi ke-mes xairaːt ke-mes-aː;I.erg say-pst.1sg what do-prs.2sg charity do-prs.2sg-q;I said what do you do with so many do charity;;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;117;yes;baːti;nf;baːti;word;;keriu;ker-iu;do-imp.pl;ate niaː xaːli asu ʦur zan -ãː baːti ker-iu ʥa-a ʦo di;here only prox.obl.pl four person dat word do-imp.pl say-imp.sg go.imp.sg(?);here only these four persons will talk;18;;;;;;;;;;;;
