text_title;sentence_number;include;preceding_word;preceding_word_pos;preceding_word_morph;preceding_word_gls;borrowing;verb;verb_morph;verb_gls;sentence;sentence_gls;sentence_trsl;semantic_field;;;;;;;;;;;;
20230514-ConversationBetweenHabibZamanAndAnUllah;158;yes;doka;n;doka;lie;;ɬimet;ɬ-imet;give-prs.3pl;ɕilami xalq-ãː doka ɬ-imet azaːd b-imaːn azaːd b-imaːn ʥa-i azaːd b-ik -an-i ki ʨaːns na tʰini;similarly(?) people-dat lie(?) give-prs.3pl free be-prs.3sg free be-prs.3sg say-cv free be-vn gen-f any(thing) chance not be.prs.3f.sg;people are telling lie that it will open but there is no chance;;;;;;;;;;;;;
20230514-ConversationBetweenZahairShahAndHabibUmer;167.2;yes;woʈ;n;woʈ;vote;Eng;ɬimes;ɬ-imes;give-prs.2sg;jak-i-ãː woʈ ɬ-imes;one-dat vote give-prs.2sg;give vote to one;21;;;;;;;;;;;;
20230514-ConversationBetweenZahairShahAndHabibUmer;178.1;yes;woʈ;n;woʈ;vote;Eng;ɬitu;ɬ-itu;give-prf.2sg;ɬ-ik -an-i baːti nahn-i woʈ ɬ-itu niaː;give-vn gen-f word no-f vote give-prf.2sg;None;21;;;;;;;;;;;;
20230514-ConversationBetweenZahairShahAndHabibUmer;182;yes;woʈ;n;woʈ;vote;Eng;ɬitum;ɬ-itum;give-prf.1sg;ɕiki naj ʨi woʈ ɬ-itum mãː ki nori aːma-i taraːn aːn-i ɬ-iba;so no that vote give-prf.1sg I.dat to now house-erg/ins through bring-cv give-fut.3sg;It's not like you voted, now bring home everything you need;21;;;;;;;;;;;;
20230519-ConversationBetweenJamrozKhanBabaAndRahimullah;200;no;dom;n;dom;thigh;;ɬi;ɬi;give.cv;waːri -a ja -a dom ɬi asa mãː ʥa-um asa tine taːnu gaː-wa taːnu aːma;besides obl indf obl thigh give.cv prox.obl.sg I.dat say-pst.1sg prox.obl.sg there self's take-imp.pl self's house;Also, he gave me a goat rib to take home;;;;;;;;;;;;;
20230514-LifeStoryOfHabibZaman;60;yes;ɕaːbaːɕi;n;ɕaːbaːɕi;appreciation;;ɬiton;ɬ-iton;give-prf.3pl;giri mãː ɕaːbaːɕi ɬ-iton ɕiki ɣairat -an-a ɬam ker-u ʥa-on;then I.dat appreciation give-prf.3pl so gen-m work do-pst.2sg say-pst.3pl;they give appriciation and told that you have done great job;16;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;236;no;kam;adj;kam;little;;ɬa;ɬ-a;give-imp.sg;kam kam ɬ-a niaː ai asuãː ɬ-a niaː ama na p-imek waːri;little little give-imp.sg hey prox.dat.pl give-imp.sg we not drink-prs.1pl besides;we don't drink, drink them;;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;239;no;kam;adj;kam;little;;ɬa;ɬ-a;give-imp.sg;sabar ɬ-imaːn ie xaːn -e taːdi ma ke-s kam kam ɬ-a bas bas;patiently give-prs.3sg erg/ins haste don't do-proh little little give-imp.sg okay okay;Give patiently, brother, don't rush, give slowly;;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;241;no;saːfãː;n;saːf-ãː;all-dat;;ɬa;ɬ-a;give-imp.sg;sabar sabar saːf-ãː ɬ-a saːf-ãː;patiently patiently all-dat give-imp.sg all-dat;calmly give to everyone;;;;;;;;;;;;;
20230519-ConversationBetweenJamrozKhanBabaAndRahimullah;120.2;yes;gap;n;gap;chat;;ɬimet;ɬ-imet;give-prs.3pl;gap ɬ-imet;chat(?) give-prs.3pl;None;18;;;;;;;;;;;;
20230519-ConversationBetweenJamrozKhanBabaAndRahimullah;120.3;yes;gap;n;gap;chat;;ɬijaikãː;ɬ-ijaik-ãː;give-pst.1pl-dat;mo gap ɬ-ijaik-ãː ki aːn-ito nori parz-om;I.obl chat(?) give-pst.1pl-dat to bring-prf.2pl now understand-pst.1sg;Hey guys you are chatting with me, I understand now you brought me for chat;18;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;126;yes;safaːi;adj;safaː-i;clean-nmlz;Ar;ɬi;ɬi;give.cv;asa ʂobaːn-a ke duwa-i safaː-i ɬi;prox.obl.sg good-m do.cv wash-cv clean-nmlz give.cv;It has to be washed and cleaned;6;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;30;yes;waːʂ;nm;waːʂ;rain;;ɬitus;ɬ-itus;give-prf.3sg;u ki nori waːʂ ɬ-itus niaː;now rain give-prf.3sg;it also rained now, right;1;;;;;;;;;;;;
20230521-GirlsDiscussionAboutGeneralChatting;11;no;lantanaː;n;lantanaː;Lantana(Quran.chapter);;ɬitus;ɬ-itus;give-prf.3sg;ie du ruku ʥa-um giri lantanaː ɬ-itus;yes two ruku(one.fourth.of.a.chapter) say-pst.1sg then Lantana(Quran.chapter) give-prf.3sg;yes i recite two Ruku then give it to Lantana(Quraan Chapter);;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;32;no;waːʂ;nm;waːʂ;rain;;ɬitusãː;ɬ-itus-ãː;give-prf.3sg-dat;waːʂ ɬ-itus-ãː ki enbak tenbak bi xaraːb bua;rain give-prf.3sg-dat to this.side that.side add bad be.pst.3m.sg;Spoiled in the rain;;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;33;yes;waːʂ;nm;waːʂ;rain;;ɬiba;ɬ-iba;give-fut.3sg;ɬ-iba rai waːʂ ɬ-iba;give-fut.3sg rain give-fut.3sg;will it rain?;1;;;;;;;;;;;;
20230521-GirlsGroupDiscussionDuringPlaying;46;no;ʦapal;n;ʦapal;slippers;;ɬimaːn;ɬ-imaːn;give-prs.3sg;mazza niaː mãː ki ʦapal ɬ-imaːn;pleasure I.dat to slippers give-prs.3sg;it's fun, will give me slippers;;;;;;;;;;;;;
20230519-WheatCuttingDiscussionBetweenNoorHussanMisbahSirajAndMuneerAhmad;34;yes;waːʂ;nm;waːʂ;rain;;naɬtus;na-ɬ-tus;neg-give-prf.3sg;waːʂ na-ɬ-tus ba baj tʰana rai waːʂ ɕilami gom -naːm -a xaraːb ke-maːn;rain neg-give-prf.3sg irr good be.prs.3m.sg rain similarly(?) wheat pl obl bad do-prs.3sg;It will be better if it does not rain, it damages the wheat crop;1;;;;;;;;;;;;
20230521-GirlsGroupDiscussionDuringPlaying;209;no;buʈ;n;buʈ;shoe;;ɬimaːn;ɬ-imaːn;give-prs.3sg;ie malaːlai -ãː buʈ ɬ-imaːn;yes Malalai dat shoe give-prs.3sg;hey, giving malala the shoe;;;;;;;;;;;;;
20230624-AgricultureActivity;114;no;sum;nm;sum;soil;;ɬi;ɬi;give.cv;bas giri waːri ki ata gila nahn-a ja fala sum ɬi asa woj-i au;okay then besides any(thing) here thing no-m indf a.little(?) soil give.cv prox.obl.sg this-erg/ins and;And nothing is that much, except by giving it a little dust;;;;;;;;;;;;;
20230521-GirlsGroupDiscussionDuringPlaying;79;yes;ʈʂalfal;n;ʈʂalfal;lying;;ɬimaːn;ɬ-imaːn;give-prs.3sg;ʈʂalfal ɬ-imaːn niaː;lying(?) give-prs.3sg okay?;she is telling lie, isn't she?;;;;;;;;;;;;;
20230629-DayFirstOfEidulAdha;196;yes;mubaːrakbaːd;adj;mubaːrak-baːd;blessed;Ar;ɬimaːn;ɬ-imaːn;give-ptcp.ipf;taːnu manzi maɕxultiaː ke-maːn bot axtar -an-i mubaːrak-baːd ɬ-imaːn bot axtar -an-i baːti ke-maːn bot;self's with/at chatting do-ptcp.ipf be.pst.3pl Eid gen-f blessed give-ptcp.ipf be.pst.3pl Eid gen-f word do-ptcp.ipf be.pst.3pl;they were chatting with each other, greeting Eid with one another;19;;;;;;;;;;;;
20231016-Israr-u-dinAtHisShop;123;no;ɕila;n;ɕila;such.thing;;ɬa;ɬ-a;give-imp.sg;ɕila ɬ-a mo;such.thing give-imp.sg I.obl;give me like that;;;;;;;;;;;;;
20231016-Israr-u-dinAtHisShop;144;yes;tawaʥu;nf;tawaʥu;attention;Ar;ɬitum;ɬ-itum;give-prf.1sg;bas muj baːb -ãː ki taːnu baːb -a manzi tawaʥu ɬ-itum;okay I.erg father dat to self's father obl with/at attention give-prf.1sg;and i supported my father;;;;;;;;;;;;;
20231016-Israr-u-dinAtHisShop;146;yes;tawaʥu;nf;tawaʥu;attention;Ar;ɬitum;ɬ-itum;give-prf.1sg;au baːb jakula buwa tasan-a waʥa-e baːp waʥa -e muj taːnu dukaːndaːri -ã tawaʥu ɬ-itum;and father alone be.pst.3m.sg dist.gen.sg-m reason-erg/ins father reason erg/ins I.erg self's shopkeeping dat attention give-prf.1sg;father was alone so i turn my attention to shopkeeping;15;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
